ID,"Churn (1=yes, 0=No)",Profit,Age,Cancelled,Months since start,Way of payment,Promotion,Region,Profit segment,Sex,Tariff model,Academic title,Revenue from calls (3 months ago),Fixed revenue (3 months ago),Revenue from roaming (3 months ago),Total revenue (3 months ago),Airtime to data service (1 month ago),Airtime incoming (1 month ago),Airtime to mobile (1 month ago),Calls to data service (3 months ago),Calls incoming (3 months ago),Calls roaming (3 months ago)
7715,0,"147,258118794825",27,0,10,Standing Order,0,5,D,Female,17,0,"51,1397186542245","40,48",0,"91,6197186542245",0,"19,7680465365107","9,52110457819515",0,12,0
7716,0,"21,1676502976705",25,0,9,Standing Order,0,8,D,Male,5,0,"2,53064055621853","28,12","0,996863579224003","31,6475041354425",0,"578,291030497989","202,52244619213",0,14,0
7717,0,"136,164138318979",23,0,26,Standing Order,0,8,C,Male,5,0,"111,058100964819","28,12",0,"139,178100964819",0,"580,957872413046","818,3741354859",0,96,0
7718,0,"12,1035682820793",27,0,7,Standing Order,0,4,E,Male,16,1,"36,1614706984026","28,12",0,"64,2814706984026",0,"389,495538766346","667,940402924842",0,6,0
7719,0,"13,9382266526947",47,0,16,Standing Order,0,5,D,Male,8,0,"10,5070635012476",0,0,"10,5070635012476",0,"368,828526616526","414,100024045545",0,13,0
7720,0,"193,578488383795",21,0,14,Standing Order,0,6,B,Male,5,0,"42,5545862121122","28,12","1,22535722409362","71,8999434362058",0,"9764,30334280151","3332,70195123412",0,59,8
7721,0,"3,70092853876865",24,0,15,Standing Order,0,5,D,Male,16,0,"2,34980775649362",0,0,"2,34980775649362",0,"124,600501523502","8,38065020362293",0,10,0
7722,0,"8,53783509719994",30,0,10,Standing Order,0,5,D,Male,16,0,0,"28,12",0,"28,12",0,0,"101,640683904689",0,3,0
7723,0,"14,8456341817491",28,0,11,Standing Order,0,0,D,Male,5,0,"4,43352670576698","30,71",0,"35,143526705767",0,"363,251569124562","48,8600080107934",0,6,0
7724,0,"5,11108515015441",26,0,16,Standing Order,0,6,D,Male,16,0,"28,800447490506",0,0,"28,800447490506",0,"46,8376570438202","5,53216829737302",0,10,0
7725,0,"8,42159188603978",25,0,18,Standing Order,0,9,B,Male,17,0,"0,21947774979515","25,64",0,"25,8594777497952",0,"6104,61614280854","1699,59648282419",0,8,0
7726,0,"74,1746558738457",21,0,14,Standing Order,0,5,D,Female,16,0,"1,42548919786396","28,12",0,"29,545489197864",0,"708,568039405737",0,0,4,0
7727,0,"74,7514821880726",47,0,46,Standing Order,0,5,D,Male,16,0,"94,8588352540276","28,12",0,"122,978835254028",0,0,"26,8110829552448",0,0,0
7728,0,"102,681477779808",28,0,14,Standing Order,0,5,D,Male,5,0,"86,3276282285937","30,71",0,"117,037628228594",0,"5658,86743629871","868,926830631606",0,33,0
7729,0,"49,2104269224671",36,0,14,Standing Order,0,4,D,Female,16,0,"1,30118551421352","28,12",0,"29,4211855142135",0,"1503,00806953661","169,176072493158",0,1,0
7730,0,"36,5762811626525",27,0,13,Standing Order,0,5,C,Male,16,0,"8,02525766727776","28,12","8,06165896254137","44,2069166298191",0,"660,971581003676","66,420748030723",0,13,0
7731,0,"277,874277512986",47,0,52,Standing Order,0,6,C,Female,4,0,"95,204760485111","65,19",0,"160,394760485111",0,"1794,06797022973","278,988064453757",0,47,0
7732,0,"152,145071203742",24,0,18,Unknown,0,5,C,Male,16,0,"57,8941432853878","28,12",0,"86,0141432853878",0,"4767,9248252114","990,668441950988",0,37,5
7733,0,"154,783775042221",26,0,14,Standing Order,0,7,C,Male,5,0,"10,2859111298821","28,12",0,"38,4059111298821",0,"6705,72162161857","827,829454762326",0,70,0
7734,0,"164,214511914837",32,0,37,Standing Order,0,4,D,Female,5,0,"2,54437696610622","30,71",0,"33,2543769661062",0,"325,28719723241",0,0,1,0
7735,0,"50,8534263999704",24,0,10,Unknown,0,8,D,Male,16,0,"15,0593441278263","28,12",0,"43,1793441278263",0,"9007,92312987516","669,22269953457",0,19,0
7736,1,"417,479986955437",31,0,7,Standing Order,0,2,B,Male,12,1,"29,3016655213207","41,05","439,230234364976","509,581899886296",0,"873,79140042276",0,0,6,0
7737,0,"37,4420375199025",28,0,6,Standing Order,0,9,E,Male,5,0,"1,02909668859549","28,12",0,"29,1490966885955",0,"3,74079224665322",0,0,1,0
7738,0,"55,224703344103",30,0,9,Unknown,0,2,D,Female,5,0,"0,418900176057011","28,12",0,"28,538900176057",0,"45,9492860596107",0,0,2,0
7739,0,"154,145091892935",28,0,6,Standing Order,0,9,E,Female,16,0,"128,036056724497","28,12",0,"156,156056724497",0,"6637,63778819471","509,778669639153",0,32,0
7740,0,"95,3315057874568",26,0,21,Standing Order,0,8,C,Male,5,0,"92,4973771821508","28,12",0,"120,617377182151",0,"10751,8502377941","3010,65102133056",0,81,0
7741,0,"17,9374096647731",32,0,10,Standing Order,0,7,D,Male,5,0,"14,5918538306997","30,71",0,"45,3018538306997",0,"1,92703182011405","5862,47450662036",0,4,0
7742,0,"117,850579287096",21,1,21,Standing Order,0,3,D,Female,5,0,"39,0708415595971","28,12",0,"67,1908415595971",0,"3286,55556143952","1622,69110807121",0,10,0
7743,0,"43,1614741683164",38,0,28,Standing Order,0,8,D,Male,5,0,"0,696877524023896","30,71",0,"31,4068775240239",0,"29,4625923175561",0,0,6,0
7744,0,"177,365797587862",25,0,22,Standing Order,0,7,B,Male,4,0,"69,8410888205575","65,19",0,"135,031088820557",0,"4835,62886083704","403,136585183967",0,42,0
7745,1,"692,464901315469",28,0,19,Standing Order,0,1,B,Male,5,0,"100,847003344571","28,12",0,"128,967003344571",0,"15742,4425840733","2356,5238954312",0,127,0
7746,0,"36,336353468895",27,0,9,Standing Order,0,5,D,Female,5,0,"1,08789768748314","30,71",0,"31,7978976874831",0,0,0,0,1,0
7747,0,"67,3204388281299",33,0,24,Standing Order,0,5,D,Female,16,0,"1,33299464191999","30,71",0,"32,04299464192",0,"31,7624468639368",0,0,42,0
7748,0,"86,1984655307665",20,0,9,Standing Order,0,5,D,Male,5,0,"22,6461484789346","28,12",0,"50,7661484789346",0,"908,623024182007","96,4184500240194",0,53,0
7749,0,"33,2980389520773",26,0,10,Standing Order,0,3,D,Male,16,0,"4,43817530378962","28,12",0,"32,5581753037896",0,"1040,47933239258","307,784847947853",0,11,0
7750,0,"59,225609606199",20,0,11,Standing Order,0,8,D,Female,16,0,"15,52114097193","30,71",0,"46,23114097193",0,"14637,4761186218","277,556271805641",0,67,0
7751,0,"11,1859409896649",26,0,36,Standing Order,0,4,D,Male,5,0,"6,36981763109537","30,71",0,"37,0798176310954",0,"53,8747007269881",0,0,3,0
7752,0,"10,7936325172789",28,0,15,Standing Order,0,2,D,Male,16,0,"3,5897266145961","30,71",0,"34,2997266145961",0,"138,570463833746","110,405387381819",0,5,0
7753,0,"12,6110424171238",28,0,42,Standing Order,0,9,D,Male,16,0,"9,33804321375063","28,12",0,"37,4580432137506",0,"105,727759310811","417,454851199437",0,4,1
7754,0,"37,9024275063044",35,0,7,Standing Order,0,9,E,Male,5,0,"6,8329476971573","28,12",0,"34,9529476971573",0,"124,423513073263",0,0,8,0
7755,0,"94,5690329052035",27,0,26,Standing Order,0,6,C,Male,5,0,"70,3117398197612","30,71",0,"101,021739819761",0,"548,982074599637",0,0,47,0
7756,1,"1692,14145805761",29,0,40,Standing Order,0,3,B,Male,16,0,"163,898346495264","28,12","171,718894556878","363,737241052142",0,"6822,5720769962","1884,92000168692",0,343,17
7757,0,"30,995933495475",23,0,21,Standing Order,0,5,D,Male,5,0,"0,366873600943292","30,71",0,"31,0768736009433",0,"127,998735595785",0,0,5,0
7758,0,"58,5548119754351",30,0,9,Standing Order,0,6,D,Male,16,0,"6,13410364472762","28,12",0,"34,2541036447276",0,"344,955378334002","83,0659885678668",0,20,0
7759,0,"138,976913980715",33,0,12,Unknown,0,2,D,Female,5,0,"10,5738884648564","30,71",0,"41,2838884648564",0,"4072,87056669514","858,804089198059",0,20,0
7760,0,"41,8422836856147",30,0,7,Standing Order,0,5,E,Female,16,0,"6,914034528726","28,12",0,"35,034034528726",0,"44,9831652791437",0,0,0,0
7761,0,"1,85485676593281",28,0,11,Standing Order,0,7,C,Female,16,0,"41,2071853276222","28,12",0,"69,3271853276222",0,"2868,89520632708","3629,81278710985",0,38,0
7762,0,"36,2810344881205",25,0,16,Standing Order,0,5,D,Male,5,0,"3,31801846962124","30,71",0,"34,0280184696212",0,"620,17508413611","1081,59249825332",0,19,0
7763,0,"15,9563751680351",34,0,12,Standing Order,0,8,D,Male,16,0,"11,3702089420552","28,12",0,"39,4902089420552",0,"375,529343190843",0,0,9,0
7764,0,"37,6697635759073",33,0,11,Standing Order,0,5,D,Male,5,0,"11,3074628301561","28,12","20,902468722155","60,3299315523111",0,"399,851301808181",0,0,4,1
7765,0,"34,3792550310524",27,0,9,Standing Order,0,7,D,Female,16,0,"12,7048326193745","28,12",0,"40,8248326193745",0,"465,803002748053",0,0,7,0
7766,0,"16,290292426739",47,0,46,Standing Order,0,7,D,Male,4,0,"8,27736308891541","65,19",0,"73,4673630889154",0,"590,064677927285","27,8565696682755",0,8,0
7767,0,"93,2774496117334",23,0,27,Standing Order,0,6,D,Male,16,0,"12,1806080613398","30,71",0,"42,8906080613398",0,"17,605546086072",0,0,2,0
7768,0,"156,967770807615",25,0,8,Standing Order,0,4,D,Male,5,0,"17,5326550296882","28,12",0,"45,6526550296882",0,"121,914561564775","839,971170066031",0,12,0
7769,0,"135,454262830572",27,0,12,Standing Order,0,7,D,Male,5,0,"7,86498532661123","30,71",0,"38,5749853266112",0,"1153,68161087714","66,2915763594443",0,20,0
7770,0,"102,567857993694",33,0,17,Standing Order,0,8,D,Male,16,0,"26,175773659977","30,71",0,"56,885773659977",0,"772,797957862556","14,0642224166889",0,2,0
7771,0,"249,687104086666",32,0,8,Standing Order,0,4,C,Male,16,1,"36,7708830051516","28,12",0,"64,8908830051516",0,"4161,85638872276",0,0,8,0
7772,0,"10,7513778204234",22,0,16,Standing Order,0,4,D,Male,16,0,"2,17624169141596",0,0,"2,17624169141596",0,"32,7806497311455","127,376909547628",0,2,0
7773,0,"40,9316050887968",32,0,30,Standing Order,0,2,D,Female,16,0,"54,2432791822157","42,21",0,"96,4532791822157",0,"1176,55475939507","1497,37425868371",0,15,2
7774,1,"335,649050535485",28,0,19,Standing Order,0,1,B,Male,5,0,"135,627861838939","28,12",0,"163,747861838939",0,"16757,2935692366","2310,43849657773",0,142,0
7775,0,"67,0367059375921",25,0,10,Unknown,0,0,C,Female,12,0,"31,3088866359916","43,64",0,"74,9488866359916",0,"4273,23458036229","279,987094471632",0,16,0
7776,0,"143,9936472692",25,0,19,Standing Order,0,0,D,Male,16,0,"20,8895541780605","28,12",0,"49,0095541780605",0,"1378,87968839705","272,48820561648",0,7,0
7777,0,"98,2586799568003",26,0,32,Standing Order,0,6,D,Male,5,0,"10,2662071976009","28,12",0,"38,3862071976009",0,0,"78,9928542286898",0,0,0
7778,0,"2,05299414587311",27,0,8,Standing Order,0,1,D,Male,16,0,"4,63516479301976","28,12",0,"32,7551647930198",0,"249,707876047438","144,596592301345",0,7,0
7779,0,"18,5588309052437",30,0,10,Standing Order,0,5,D,Male,16,0,0,"28,12",0,"28,12",0,0,"92,8733695215171",0,3,0
7780,0,"38,0394333464317",21,0,24,Standing Order,0,1,D,Male,5,0,"33,7813520916228","28,12","3,96342471010868","65,8647768017315",0,"3572,54859830872","2067,85303173243",0,40,0
7781,0,"97,1323746336646",34,1,12,Standing Order,0,8,D,Male,16,0,"11,8191454490277","28,12",0,"39,9391454490277",0,"385,135475092556",0,0,9,0
7782,0,"54,3870769707186",25,0,8,Standing Order,0,3,C,Male,16,0,"103,821233182903","28,12",0,"131,941233182903",0,"3241,8444933853","1070,83589296787",0,52,2
7783,0,"5,70882636280782",47,0,10,Standing Order,0,1,D,Male,8,0,"35,4705752897188",0,0,"35,4705752897188",0,"92,4332940274921",0,0,25,0
7784,0,"36,1299583694284",27,0,9,Standing Order,0,5,D,Female,5,0,"1,23866568592923","30,71",0,"31,9486656859292",0,0,0,0,1,0
7785,0,"72,7506548899591",27,0,7,Standing Order,0,9,E,Male,5,1,"19,3643743774268","28,12","17,6746176743991","65,1589920518259",0,"449,488835340045","15,4160003873287",0,17,0
7786,0,"27,6059630097396",47,1,22,Unknown,0,4,D,Male,8,0,"15,8673877156175",0,0,"15,8673877156175",0,"268,419980597655","43,9892360215682",0,4,0
7787,0,"8,35517435842019",22,0,8,Standing Order,0,5,D,Female,5,0,"19,195141934578","28,12",0,"47,315141934578",0,"156,460589319155","71,2176709721345",0,10,0
7788,0,"90,9874571308582",23,0,7,Standing Order,0,4,D,Male,16,0,"31,0901902225789","28,12",0,"59,2101902225789",0,"660,076603769639","102,16493951637",0,12,0
7789,0,"37,4992958836636",47,0,8,Standing Order,0,6,D,Male,16,0,"22,7014541588308","28,12",0,"50,8214541588308",0,"546,152924508883","118,79562636334",0,10,0
7790,1,"0,50530008835893",21,0,7,Standing Order,0,2,E,Female,16,0,"0,296580561631774","28,12",0,"28,4165805616318",0,"594,496205070997","1636,42146394176",0,5,1
7791,1,"168,796992369486",47,0,18,Standing Order,0,2,B,Male,16,0,"174,165944277724","28,12",0,"202,285944277724",0,"21715,6700437115","11270,6620792977",0,391,0
7792,1,"107,425057396358",33,0,7,Standing Order,0,8,B,Male,18,0,"102,990557409552","62,6","36,634502102126","202,225059511678",0,"7155,78923335024","908,340648633238",0,145,0
7793,0,"57,0477531510308",22,0,14,Standing Order,0,3,C,Male,5,0,"14,3802862559668","28,12",0,"42,5002862559668",0,"479,069995494097","82,0788244965788",0,12,0
7794,0,"37,4420753773302",25,0,23,Standing Order,0,6,D,Female,5,0,"18,1610003169007","28,12",0,"46,2810003169007",0,"803,038056235199","259,07473584905",0,21,2
7795,0,"114,135840184618",28,0,11,Standing Order,0,0,D,Male,5,0,"4,70225389600742","30,71",0,"35,4122538960074",0,"374,554498975895","40,8571490053105",0,4,0
7796,1,"566,449908243354",31,0,17,Standing Order,0,8,B,Female,5,0,"6,37285200590361","30,71","15,4131776463739","52,4960296522775",0,"165,385639027673",0,0,11,3
7797,0,"133,688096493461",32,0,23,Standing Order,0,4,D,Male,5,0,"9,90793289514956","28,12",0,"38,0279328951496",0,"6,77104503771939",0,0,0,0
7798,1,"702,880544079744",32,0,24,Standing Order,0,6,C,Male,4,0,"116,755786876959","65,19",0,"181,945786876959",0,"581,470736798466","2079,10241179874",0,30,4
7799,1,"31,9205673043765",47,0,29,Standing Order,0,5,A,Male,18,0,"377,452262337435","62,6",0,"440,052262337435",0,"15538,5859463191","6576,69428350983",0,135,0
7800,0,"21,4852218253111",28,0,17,Standing Order,0,3,D,Male,16,0,"56,8362291433686","30,71",0,"87,5462291433685",0,"2045,59108322822","511,416561649218",0,35,0
7801,0,"58,7755551402387",30,0,8,Standing Order,0,4,D,Male,16,0,"8,49683533901897","28,12",0,"36,616835339019",0,"750,65289820934",0,0,28,0
7802,0,"62,9902066164039",34,0,7,Standing Order,0,6,E,Male,5,0,"75,8270708076829","28,12",0,"103,947070807683",0,"1970,88056688372","201,887082716204",0,24,0
7803,0,"103,542142552677",22,0,7,Standing Order,0,9,E,Male,16,0,"22,9044000100731","28,12",0,"51,0244000100731",0,"1204,87744188284","895,510279588115",0,28,0
7804,0,"130,63065560385",28,0,13,Standing Order,0,0,D,Female,16,0,"106,430199181731",0,0,"106,430199181731",0,"11055,3743877618","1102,49536246715",0,30,0
7805,0,"36,7421507372926",28,0,37,Standing Order,0,5,C,Male,16,0,"32,1295008146814","28,12",0,"60,2495008146814",0,"4032,58912685962","3148,34022346802",0,20,0
7806,0,"47,3072828493072",47,0,8,Standing Order,0,8,C,Female,5,0,0,"28,12",0,"28,12",0,"5774,82960391647",0,0,83,0
7807,0,"13,6290821884651",28,0,8,Standing Order,0,4,D,Male,5,0,"1,51849363062308","30,71",0,"32,2284936306231",0,0,"1,64186369175612",0,0,0
7808,0,"0,764090432961771",32,0,7,Standing Order,0,8,E,Male,16,0,"2,43436092193842","28,12",0,"30,5543609219384",0,"768,369922107855",0,0,10,0
7809,0,"0,670992409239271",29,0,16,Standing Order,0,6,D,Male,16,0,"0,128208277118947",0,0,"0,128208277118947",0,0,"65,4973110830494",0,1,0
7810,0,"274,085927881908",26,0,14,Standing Order,0,8,C,Male,4,0,"73,7777263441813","65,19",0,"138,967726344181",0,"5782,15818290127","3377,80554560507",0,81,8
7811,0,"18,8071519391243",31,0,16,Standing Order,0,6,D,Male,5,0,"53,7127291718607",0,0,"53,7127291718607",0,"2637,76258132149","1497,22977158591",0,34,1
7812,1,"461,047303809941",23,0,20,Standing Order,0,6,C,Male,16,0,"45,8287492815379","28,12",0,"73,9487492815379",0,"1489,57193605087",0,0,11,2
7813,1,"457,24815566298",28,0,36,Standing Order,0,2,D,Male,16,0,"13,2271894990752","28,12",0,"41,3471894990752",0,"792,863393819082","1287,00122537817",0,11,0
7814,0,"4,52910837521326",47,0,10,Standing Order,0,7,D,Male,8,0,"10,167135191696",0,0,"10,167135191696",0,"1978,31780499531","61,4361212267051",0,18,0
7815,0,"173,000066780912",24,0,12,Standing Order,0,1,B,Male,16,0,"238,600869523311","28,12","44,7307746933335","311,451644216644",0,"3733,29262742789","5277,16692728645",0,88,0
7816,0,"147,952870040746",22,0,15,Standing Order,0,5,D,Female,5,0,"8,62441866106543","30,71",0,"39,3344186610654",0,"642,796103756173","55,7611317281483",0,6,0
7817,0,"29,2267167180581",24,0,14,Standing Order,0,5,D,Male,5,0,"4,57930518975271","28,12",0,"32,6993051897527",0,"422,066835462779",0,0,3,0
7818,0,"77,3801637463096",21,0,34,Standing Order,0,5,C,Male,16,0,"115,516582069483","28,12",0,"143,636582069483",0,"12727,1660374433","5923,61879036523",0,101,0
7819,0,"38,7755943617291",28,1,18,Standing Order,0,4,C,Male,16,0,"90,9452105639751","30,71","70,5641944771345","192,21940504111",0,"597,541581308775",0,0,3,0
7820,0,"103,54088208847",23,0,11,Standing Order,0,6,D,Male,16,0,"26,6211506794573","30,71",0,"57,3311506794573",0,"1880,35268625546","461,511003933534",0,27,0
7821,0,"77,9451373785477",47,0,20,Standing Order,0,8,D,Male,8,0,"64,0648492259182",0,0,"64,0648492259182",0,"7383,62329740606","333,328499223018",0,61,0
7822,0,"39,8269232752391",22,0,10,Standing Order,0,4,D,Female,5,0,"5,27845106973022","28,12",0,"33,3984510697302",0,"2,96427073522868","23,8620819557403",0,12,0
7823,0,"98,0770374093352",47,0,29,Standing Order,0,9,B,Male,8,0,"156,608745911401",0,0,"156,608745911401",0,"2664,12962428613","2139,35441695719",0,3,0
7824,1,"55,835578951064",24,0,6,Standing Order,0,6,E,Male,5,0,"110,336298715453","28,12",0,"138,456298715453",0,"5597,09339708133","8282,19670536822",0,71,0
7825,0,"4,91462524587658",26,0,10,Standing Order,0,3,D,Male,16,0,"4,84342954394364","28,12",0,"32,9634295439436",0,"987,926392738936","337,108847978885",0,8,0
7826,0,"117,169938719909",20,0,11,Standing Order,0,3,D,Male,5,0,"26,4624206737218","30,71",0,"57,1724206737218",0,"6836,4014384871","3242,04991025811",0,42,0
7827,0,"151,883685244876",25,0,7,Standing Order,0,8,E,Male,16,0,"11,0919197115289","30,71","6,5725025255967","48,3744222371256",0,"9998,30022597105","1517,51947749529",0,65,1
7828,0,"14,8781528844965",34,0,13,Standing Order,0,6,D,Male,5,0,"13,3239667328969","28,12",0,"41,4439667328969",0,0,0,0,2,0
7829,1,"92,1014082384132",25,0,9,Standing Order,0,8,A,Male,17,0,"434,088874532585","37,03",0,"471,118874532585",0,"9414,89651147042","2507,36724820941",0,149,5
7830,0,"99,0003643002901",27,0,38,Standing Order,0,8,D,Male,16,0,"8,86482577350395","30,71",0,"39,574825773504",0,"18,8821063864016","1,13612618138471",0,4,0
7831,0,"73,5516240757444",47,0,9,Unknown,0,6,D,Male,8,0,"38,6318422255284",0,0,"38,6318422255284",0,"3535,62756020714","13,6877170804912",0,96,0
7832,0,"10,2941515377364",27,0,10,Standing Order,0,5,D,Male,16,0,"13,3264092518995","28,12",0,"41,4464092518995",0,"3743,35160813553","317,767710836913",0,0,1
7833,0,"53,1421911233244",27,0,39,Standing Order,0,5,D,Male,16,0,"5,332260024347","28,12",0,"33,452260024347",0,"289,87760395515","147,741754090608",0,10,0
7834,0,"18,5975519800024",25,0,13,Standing Order,0,6,D,Female,16,0,"7,18773798282831","28,12",0,"35,3077379828283",0,"227,833648558591","228,907665704679",0,7,0
7835,0,"3,06728356467064",31,0,26,Standing Order,0,5,D,Male,16,0,"6,28294698333662","30,71",0,"36,9929469833366",0,"248,733942968084","7,14880145186451",0,5,0
7836,0,"10,7146275362753",20,0,11,Standing Order,0,7,C,Female,5,0,"121,973635632092","28,12",0,"150,093635632092",0,"1348,37095945207","477,586404111703",0,32,0
7837,0,"65,2343079279601",26,0,14,Standing Order,0,1,D,Female,5,0,"8,54411965575629",0,0,"8,54411965575629",0,"94,3053170724691","33,9789882117574",0,11,0
7838,0,"29,6389108150668",24,0,18,Standing Order,0,4,D,Male,16,0,"0,221430478445279","28,12",0,"28,3414304784453",0,"176,473561542843",0,0,0,0
7839,0,"67,6884347038236",24,0,7,Standing Order,0,7,E,Male,16,0,"1,94348841681978","28,12",0,"30,0634884168198",0,"146,781738005985","27,8857365443161",0,10,0
7840,0,"180,672965094685",23,0,15,Standing Order,0,4,D,Male,8,0,"49,288852234295",0,0,"49,288852234295",0,"6745,15947565507","2300,39225810534",0,94,0
7841,0,"157,700482025548",26,0,21,Standing Order,0,8,C,Male,5,0,"98,3947473928123","28,12",0,"126,514747392812",0,"8922,93073524927","3251,60512199999",0,87,0
7842,0,"19,2180749574401",30,0,19,Standing Order,0,9,D,Female,16,0,"0,62112529409165","28,12",0,"28,7411252940917",0,"54,7463611365856",0,0,3,0
7843,0,"20,0701443666108",23,0,19,Standing Order,0,9,D,Male,1,0,"31,195217489343","62,6",0,"93,795217489343",0,"168,257686437935","829,706901493869",0,2,0
7844,1,"511,523387252369",32,0,20,Standing Order,0,5,B,Male,16,0,"283,243774014801","30,71",0,"313,953774014801",0,"11681,7354460626","14383,4175235163",0,168,2
